ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,totalIncome,incomePerDependent,loanToIncomeRatio,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,Loan_Status
0.12150814053127677,0.1125258461203613,0.46511627906976744,360.0,1.0,0.05885420546822618,-0.6294302531573234,0.44920071909426007,1,1,0,1,0,0,0,0,0,1
1.8887746358183377,-0.5173577103058005,-0.8217054263565892,180.0,1.0,1.1641212843626612,1.4145722612720726,-1.7996806953293016,1,1,0,0,0,0,0,0,1,1
-0.03616109682947729,0.8608118402437698,0.8372093023255814,360.0,1.0,0.4340311405796022,0.7425338590776616,0.26307470677105976,1,1,0,0,0,0,0,0,0,1
0.2640959725792631,-0.5173577103058005,-0.24806201550387597,360.0,1.0,-0.24837964687476718,0.11438367906737527,0.03456594155917885,0,1,0,0,0,0,0,0,0,0
-0.47077977720651243,0.9335074545652411,0.015503875968992248,360.0,1.0,0.10593756984280712,0.44052803017315273,-0.19915446668264253,1,1,0,0,0,0,0,0,0,1
-0.5400171379605827,-0.5173577103058005,-1.0077519379844961,480.0,0.0,-0.9474782090441779,-0.5291273787073547,0.45130333102248604,1,0,0,0,0,0,0,1,0,0
1.4353041988003428,-0.5173577103058005,1.1162790697674418,360.0,1.0,0.7698726067198093,-0.41126921538373623,0.09743151615891066,1,1,0,1,0,0,0,1,0,1
-0.6829477292202228,0.25269343780607245,-0.5116279069767442,360.0,1.0,-0.5445876480667511,-0.1582719012515001,0.26188175891904386,1,1,0,0,0,1,0,0,0,1
16.43547557840617,-0.5173577103058005,8.868217054263566,300.0,1.0,13.811070550547567,2.406926110063432,-1.18669363252474,1,1,0,0,1,0,0,0,1,1
-0.09957155098543273,-0.5173577103058005,-0.7286821705426356,180.0,1.0,-0.5645533785293898,-0.9012172124121378,-0.1265361263603463,1,1,0,0,1,1,0,0,0,0
0.6497000856898029,1.9312221133964522,0.9147286821705426,360.0,1.0,1.7630931982418236,1.9659180524601405,-0.8535665683840098,1,1,0,0,0,0,0,1,0,1
0.18217652099400172,-0.19697464359560343,-0.6356589147286822,360.0,1.0,-0.10027564627877524,0.250711469226813,-0.7835804199027665,1,1,0,0,0,1,1,1,0,0
-0.10814053127677806,0.3375775383610839,-0.18604651162790697,360.0,1.0,0.013260820978916784,0.35522029830276014,-0.3230980184379715,1,1,0,0,0,0,0,0,0,1
-0.6058269065981148,0.18739797584067908,-0.4186046511627907,360.0,1.0,-0.5222379497876779,-0.8077261557803304,0.3844817479466915,1,1,0,1,0,0,0,0,0,1
0.5838903170522708,4.40156709108717,5.689922480620155,360.0,0.0,3.397005140430604,0.010423452768729642,0.5937970778046967,1,1,0,0,1,0,0,1,0,0
-0.021422450728363324,-0.5173577103058005,-0.18604651162790697,360.0,1.0,-0.49661029576100724,-0.628424481398937,0.7613033770459197,1,1,1,0,0,0,0,1,0,1
-0.5071122536418167,0.11426705843943846,-0.40310077519379844,480.0,0.0,-0.4864784325411607,-0.10478313046459797,0.31624098167444015,1,0,0,0,0,1,0,0,1,0
0.8868894601542416,2.6385896180215473,0.8062015503875969,360.0,0.0,2.4535498770766595,0.7293673924224241,-1.224328424179776,1,1,1,0,0,0,0,0,1,0
-0.6500428449014567,1.6865817825661116,-0.9457364341085271,360.0,1.0,0.465618714147359,0.7716098062746443,-1.6256259769181853,1,0,0,0,0,0,0,0,0,0
0.2699228791773779,-0.5173577103058005,-0.8527131782945736,180.0,1.0,-0.24331371526484394,0.11904680267443854,-0.9241592810047821,1,1,0,0,0,0,0,1,0,1
10.294258783204798,-0.5173577103058005,2.046511627906977,360.0,1.0,8.4718766296655,3.499262815018001,-1.8402702383457314,1,1,1,0,0,0,0,1,0,0
-0.06426735218508997,-0.5173577103058005,-0.31007751937984496,360.0,1.0,-0.533859792892796,-0.148397051260072,0.6337247474450066,0,1,0,0,0,0,0,1,0,1
12.111225364181662,1.550331918598324,-0.12403100775193798,360.0,1.0,11.467034195038368,10.898268472484142,-2.3939148773041,1,1,0,0,0,0,1,1,0,1
-0.5602399314481576,-0.5173577103058005,-0.9612403100775194,300.0,0.0,-0.9650599716903822,-0.8440253728784501,0.6907797064307523,1,1,1,0,0,0,1,0,0,0
-0.489974293059126,0.41332027424094026,-1.0852713178294573,360.0,1.0,-0.2668553974521344,0.09737699297102692,-1.264361358490019,1,1,0,0,0,0,0,0,0,1
-1.0757497857754927,1.788007400152356,0.6201550387596899,360.0,1.0,0.16494077329956044,0.4948397051260072,0.4488401715603962,1,1,0,0,0,0,1,0,0,1
1.8904884318766066,-0.5173577103058005,0.9302325581395349,180.0,1.0,1.1656112642479326,1.4159437682153266,-0.44473839355040024,1,1,0,0,0,0,0,0,0,1
0.3676092544987147,-0.5173577103058005,-1.2403100775193798,360.0,1.0,-0.15838486180436565,0.19722269843991086,-1.6003650528467437,1,0,0,0,0,1,0,0,0,1
2.8063410454155955,-0.5173577103058005,0.5581395348837209,360.0,1.0,1.9618565149370484,2.148877078690211,-1.1706383304791967,1,0,0,0,0,0,0,1,0,0
0.7610968294772922,-0.5173577103058005,0.49612403100775193,360.0,1.0,0.18371451985398196,0.5121206926110063,0.26759182333568304,1,1,0,0,0,1,0,0,1,0
0.0155955441302485,-0.5173577103058005,-0.8062015503875969,360.0,1.0,-0.46442673023914177,-0.08448482770444025,-0.49565302239541437,1,0,0,0,0,0,0,1,0,1
0.1297343616109683,-0.5173577103058005,-0.12403100775193798,360.0,1.0,-0.3651940698800566,0.006857534716269501,0.5038983866600935,1,0,0,0,0,0,0,0,0,1
-0.23564695801199656,0.607030144738274,0.6511627906976745,360.0,1.0,0.0868658273113313,-0.3598834219098234,0.6325675504124916,1,1,1,0,0,0,0,1,0,0
1.5494430162810626,1.1150288388290348,0.9147286821705426,360.0,1.0,1.9865901810325561,2.1716440939482258,-0.9681623731791498,1,0,0,0,0,0,0,0,0,1
-0.6531276778063411,0.512134073348569,-0.12403100775193798,360.0,1.0,-0.34105639573865754,0.029075947196982685,0.4431544584842371,0,0,0,0,0,1,0,0,1,1
-0.13590402742073693,0.7084557623245185,-0.23255813953488372,360.0,1.0,0.24301571928778962,0.5667066689525115,-0.6709941063790954,0,1,0,0,0,0,0,1,0,1
2.4635818337617823,-0.5173577103058005,-0.6976744186046512,360.0,1.0,1.6638605378827387,1.8745756900394308,-1.8555316701072655,1,0,0,0,0,0,1,0,1,0
-0.4155955441302485,0.570899989117423,-0.5891472868217055,360.0,1.0,-0.09431572673768904,-0.44327104405966056,-0.7252781594280969,1,1,1,0,0,1,0,1,0,1
0.38063410454155955,-0.5173577103058005,0.5891472868217055,360.0,0.0,-0.14706101467630187,-0.6926110063432196,1.0730184639837794,1,0,0,1,0,0,0,1,0,1
0.061525278491859466,-0.5173577103058005,0.0,180.0,1.0,-0.4244952693138643,-0.8689867992456711,0.887826342764945,1,1,0,0,1,1,0,0,1,0
-0.10711225364181662,-0.04592447491566003,0.10852713178294573,360.0,1.0,-0.24837964687476718,-0.5141779530258872,0.5960836952655194,1,1,1,0,0,1,0,0,1,1
0.03581833761782348,-0.5173577103058005,-0.06201550387596899,360.0,1.0,-0.4468449675929375,-0.7845934053374478,0.8422599694564972,1,1,0,1,0,1,0,1,0,1
0.20411311053984577,-0.5173577103058005,-0.12403100775193798,360.0,1.0,-0.3005289428592714,0.06638093605348877,0.34618547614583506,0,0,0,0,0,1,0,1,0,1
-0.1948586118251928,-0.5173577103058005,-0.7441860465116279,360.0,1.0,-0.647396260150488,-0.2529058803360192,0.05949151385687099,0,0,0,0,0,0,0,0,1,1
0.055698371893744644,0.5843943845902709,-1.1317829457364341,360.0,1.0,0.3246666170006705,0.6418652494428253,-1.7539055164977178,1,0,0,0,0,1,0,0,0,1
-0.4570694087403599,-0.5173577103058005,-1.069767441860465,360.0,1.0,-0.8753631825970349,-0.46274644265386594,-0.036843729804180804,1,0,0,0,0,0,0,0,1,1
-0.1352185089974293,-0.5173577103058005,-0.015503875968992248,360.0,1.0,-0.595544960143038,-0.20517743871078348,1.4575742413804031,1,0,0,0,0,0,0,1,0,0
2.120822622107969,-0.5173577103058005,1.3333333333333333,360.0,1.0,1.3658645608284288,1.6002743013886507,-0.30536714100848844,0,0,0,0,0,0,0,1,0,0
-0.13110539845758354,0.026771139405811297,0.0,360.0,0.0,-0.21947403710049915,-0.821806960397737,0.3604173440815949,1,1,0,0,1,0,0,1,0,0
1.3622964867180805,-0.5173577103058005,1.7364341085271318,360.0,1.0,0.7063994636072413,-0.07474712840733756,0.7486896363917896,1,1,1,0,0,0,1,0,1,1
0.6479862896315338,-0.5173577103058005,0.031007751937984496,360.0,1.0,0.08537584742605975,-0.7516543802503001,-0.14928040514371965,1,1,0,0,1,1,1,0,0,1
-0.21919451585261354,0.7976928936772227,0.13953488372093023,360.0,1.0,0.23169187215972584,0.556283216183782,-0.22501117167690163,1,1,0,0,0,0,0,0,1,1
0.012853470437017995,-0.08945478289258897,-0.43410852713178294,360.0,1.0,-0.17388065261118976,-0.8113149322818447,-0.3846869078422321,1,1,0,0,1,1,0,1,0,1
-1.2553556126820908,0.2661878332789204,0.10852713178294573,360.0,1.0,-1.0330030544587647,-0.6078518772501286,5.046346641613063,1,1,0,0,0,0,0,0,0,0
-0.02930591259640103,0.2553052562846882,0.046511627906976744,360.0,1.0,0.025478656038143484,0.36646665523744215,-0.03576909798374798,1,1,0,0,0,0,0,1,0,1
0.4070265638389032,-0.5173577103058005,-0.8682170542635659,360.0,0.0,-0.12411532444312001,-0.6855706040345162,-1.0885867521673194,1,1,0,1,0,0,0,1,0,0
0.16126820908311912,0.5199695287844162,-0.015503875968992248,360.0,1.0,0.37234597332936004,-0.5332418995371164,-0.5680919843864507,0,1,0,1,0,0,0,1,0,1
-0.5455012853470437,-0.5173577103058005,-1.054263565891473,360.0,0.0,-0.9522461446770468,-0.5335162009257672,0.3228710067317394,1,1,0,0,0,0,0,0,1,0
0.06735218508997429,0.23005767765806942,-0.18604651162790697,360.0,1.0,0.09222975489830887,-0.6191896679810274,-0.43309122329925687,1,1,0,1,0,0,0,1,0,1
-0.2884318766066838,0.6975731853302862,0.24806201550387597,360.0,1.0,0.10295761007226402,0.43778501628664496,0.0964605988048684,1,0,0,0,0,0,0,1,0,1
1.2906598114824337,-0.07770159973881816,0.7286821705426356,360.0,1.0,0.9450942412277434,1.2129607406137493,-0.41979881458507784,1,1,0,0,0,0,0,1,0,1
0.8354755784061697,-0.5173577103058005,0.0,360.0,1.0,0.24837964687476718,0.5716440939482256,-0.4083045756179345,1,1,0,0,0,0,0,1,0,1
-0.1928020565552699,-0.5173577103058005,0.6511627906976745,360.0,1.0,-0.6456082842881621,-0.25126007200411454,3.1528486805697344,1,1,0,0,0,0,0,0,0,0
0.3161953727506427,-0.5173577103058005,0.15503875968992248,360.0,1.0,-0.2030842583625121,0.15607749014229386,0.561172197075853,1,1,0,0,0,1,1,0,1,0
0.8354755784061697,0.22048100990314506,1.2713178294573644,360.0,1.0,0.7534828279818222,-0.41629807417566717,0.25762432523796663,1,1,0,1,0,0,0,1,0,1
0.32407883461868037,-0.5173577103058005,0.46511627906976744,480.0,1.0,-0.19623035089026297,0.16238642208126178,1.0157262923479558,1,1,0,0,0,0,0,1,0,1
0.8868894601542416,-0.5173577103058005,1.1162790697674418,360.0,1.0,0.29307904343291363,0.6127893022458426,0.7967347404078667,1,0,0,0,0,0,1,0,0,1
-0.45295629820051414,0.3767548155403199,-0.37209302325581395,360.0,1.0,-0.25970349400283094,-0.519389679410252,-0.1395161109793498,1,1,1,0,0,0,0,1,0,1
-0.03307626392459297,-0.5173577103058005,-1.3333333333333333,180.0,1.0,-0.5067421589808537,-0.12343562489285102,-1.4351641399991895,1,1,0,0,0,0,0,0,0,1
-0.21371036846615252,0.6135596909348133,-0.12403100775193798,360.0,1.0,0.11040750949862177,0.44464255100291444,-0.37964626668796686,1,0,0,0,0,1,0,0,0,1
1.5494430162810626,-0.5173577103058005,2.356589147286822,360.0,1.0,0.8691052670788945,1.1430138865078003,1.0598231369061843,0,0,0,0,0,0,0,1,0,1
-0.22536418166238217,0.2570464686037654,0.18604651162790697,360.0,1.0,-0.14378305892870447,-0.4660380593176753,0.4750042339131098,1,1,1,0,0,0,0,1,0,1
0.5784061696658098,0.03112417020350419,0.6511627906976745,360.0,1.0,0.40035759517246516,-0.2156008914795131,0.1139830717624361,1,1,1,0,0,0,0,0,0,1
0.6627249357326478,-0.5173577103058005,1.9689922480620154,360.0,1.0,0.09818967443939507,0.4333961940682325,2.265685300220763,1,1,0,0,0,0,0,0,1,0
-0.11979434447300771,-0.5173577103058005,-0.09302325581395349,360.0,1.0,-0.5821351411755942,-0.19283387622149836,1.2420028921459405,0,0,0,0,0,0,1,0,1,1
-0.00017137960582690659,-0.5173577103058005,-0.24806201550387597,360.0,1.0,-0.47813454518364,-0.6199211383507629,0.5876041854121138,0,0,1,0,0,0,0,0,0,1
-0.17052270779777207,-0.5173577103058005,-0.49612403100775193,360.0,1.0,-0.626238545779632,-0.6880850334304818,0.5404290337826838,1,1,1,0,0,0,0,1,0,1
0.6877463581833761,1.6591576885406465,-0.12403100775193798,360.0,1.0,1.6099232660359084,-0.15351734384821986,-1.4587589290779757,1,1,0,1,0,0,0,0,0,1
-0.4464438731790917,0.3458482968767004,0.18604651162790697,180.0,1.0,-0.27519928480965505,-0.5265215155151723,0.7866179566161502,1,1,1,0,0,1,0,0,1,0
-0.29048843187660667,1.9643051474589184,0.4186046511627907,60.0,1.0,0.9683379274379796,1.2343562489285103,-0.6985443670619184,1,0,0,0,0,0,0,0,1,1
0.8354755784061697,0.048536293394275766,-0.31007751937984496,360.0,1.0,0.6357744170453699,-0.45241442368135326,-1.0992569152710914,1,1,0,1,0,0,1,0,0,1
-0.13933161953727508,1.4053759930351508,-0.07751937984496124,360.0,1.0,0.7171273187811964,1.0031201782959027,-0.9405729629384793,1,1,0,0,0,1,0,1,0,1
0.766923736075407,1.3688105343345305,-0.12403100775193798,180.0,1.0,1.4799970200402295,1.7053317332418996,-1.4066462652075242,1,0,0,0,0,0,1,0,1,0
2.0190231362467865,-0.5173577103058005,-0.24806201550387597,360.0,1.0,1.2773597556432987,-0.25555746042631006,-1.4082721797092947,1,1,0,1,0,0,0,0,1,1
0.9581833761782348,-0.5173577103058005,0.13953488372093023,180.0,1.0,0.3550622066602101,-0.2364477970169724,-0.38005882097960186,1,1,1,0,0,1,0,0,1,1
-0.3189374464438732,0.2849058657089999,-0.07751937984496124,480.0,1.0,-0.2060642181330552,-0.4947025544316818,0.21287204841588095,1,1,1,0,0,0,0,1,0,1
-0.6867180805484148,0.2957884427032321,-0.5891472868217055,360.0,1.0,-0.5183640020859719,-0.13413337905023145,0.03885512424466543,1,1,0,0,0,0,0,0,1,1
-0.7350471293916024,1.1759712699967353,1.1317829457364341,360.0,0.0,0.04216643075318483,0.3818275330018858,1.3465647314060567,1,1,0,0,0,1,0,1,0,0
-0.13213367609254498,-0.5173577103058005,0.15503875968992248,360.0,1.0,-0.5928629963495493,-0.8293959654837421,1.8057964398275013,0,0,0,1,0,0,0,0,1,0
-0.4214224507283633,0.42594406355424963,-0.37209302325581395,360.0,1.0,-0.19861431870669746,0.16019201097205554,-0.2500117699942553,1,0,0,0,0,1,1,0,0,1
-0.3946872322193659,2.573729459135923,2.3410852713178296,180.0,1.0,1.294941518289503,0.19612549288530773,0.4980157847514289,1,1,1,0,0,1,0,1,0,1
4.263067694944302,-0.5173577103058005,0.9922480620155039,360.0,0.0,3.228339417417865,3.314657980456026,-1.3777755316721185,1,0,0,0,0,0,1,0,1,0
-0.25004284490145673,-0.5173577103058005,1.9689922480620154,360.0,1.0,-0.6953736124562319,-0.931321789816561,6.554701768484336,0,0,0,0,1,0,0,0,0,1
0.7652099400171379,-0.5173577103058005,-0.20155038759689922,360.0,0.0,0.18729047157863368,0.5154123092748157,-0.5712157354802901,1,0,0,0,0,1,0,0,0,0
0.49271636675235647,-0.5173577103058005,-0.5271317829457365,360.0,1.0,-0.049616330179542575,-0.7827190125150009,-0.696444144131333,1,1,0,0,1,0,0,0,1,0
3.7259640102827762,0.39677875720970723,2.7286821705426356,360.0,1.0,3.387171273187812,3.460860620606892,-0.673081218323107,1,1,0,0,0,0,0,0,0,0
0.38337617823479003,-0.5173577103058005,0.0,360.0,1.0,-0.1446770468598674,-0.8045945482599005,0.20464571967385914,1,1,0,0,1,1,0,1,0,0
0.7782347900599829,1.3326803787136794,3.131782945736434,360.0,1.0,1.465097221187514,0.2744385393451054,0.8735477820726849,1,1,1,0,0,0,0,0,1,1
-0.6006855184233076,0.4442267929045598,0.09302325581395349,360.0,1.0,-0.34195038366982045,0.028253043031030343,0.8122966533391509,1,0,0,0,0,0,0,1,0,1
-0.11362467866323907,-0.5173577103058005,0.4186046511627907,36.0,1.0,-0.5767712135886166,-0.665318018172467,2.282327197552662,0,0,1,0,0,0,0,1,0,0
1.161096829477292,-0.5173577103058005,-0.12403100775193798,360.0,1.0,0.5314758250763615,0.8322304131664666,-0.8349727828396979,0,0,0,0,0,0,0,0,0,1
0.46392459297343613,-0.5173577103058005,0.0,360.0,1.0,-0.0746479922521046,0.27430138865078,0.07252408424605569,1,0,0,0,0,0,1,1,0,1
0.09682947729220223,0.98313200565894,0.35658914728682173,360.0,1.0,0.6333904492289354,0.9260414880850334,-0.4596374007447926,1,0,0,0,0,0,0,0,0,1
0.30694087403598974,0.08640766133420394,0.34108527131782945,360.0,1.0,0.20219027043134918,-0.5854505971769814,0.053832627690558785,1,1,0,1,0,0,0,1,0,1
0.17840616966580977,0.2709761671563826,0.49612403100775193,360.0,0.0,0.21679207330701036,-0.7214126521515515,0.21398205353373667,1,1,0,0,1,0,0,0,1,1
-0.1352185089974293,-0.5173577103058005,0.10852713178294573,360.0,1.0,-0.595544960143038,-0.20517743871078348,1.719454910496454,0,0,0,0,0,0,0,0,0,0
-0.32099400171379605,0.161715094134291,-0.5891472868217055,360.0,1.0,-0.2921850555017507,-0.5343391050917196,-0.4297258287212767,0,0,1,0,0,0,0,0,1,1
-0.1972579263067695,-0.5173577103058005,-1.5193798449612403,360.0,1.0,-0.6494822319898681,-0.25482599005657464,-1.6628164514594077,0,0,0,0,0,0,0,0,1,1
2.513624678663239,-0.5173577103058005,0.12403100775193798,360.0,1.0,1.7073679505326678,1.9146236927824447,-1.3345527643236104,1,1,0,0,0,0,0,0,1,1
-0.33573264781491,0.29100010882576993,-0.031007751937984496,360.0,1.0,-0.21649407732995604,0.14373392765300874,0.30617874727800193,1,0,0,0,0,0,0,0,0,1
-0.4087403598971722,0.45032103602132983,0.34108527131782945,360.0,1.0,-0.17090069284064666,0.1857020401165781,0.7656898935745968,1,1,0,0,0,0,0,1,0,1
0.029991431019708654,-0.5173577103058005,-0.5891472868217055,360.0,1.0,-0.45191089920286076,-0.7861477798731356,-0.11773870668692205,1,1,0,1,0,0,0,1,0,1
-0.36418166238217653,0.2844705626292306,-0.20155038759689922,360.0,1.0,-0.2456976830812784,-0.5129435967769587,0.10230470935925154,1,1,1,0,0,0,0,1,0,1
0.06186803770351328,0.907824572858853,1.2248062015503876,360.0,1.0,0.5514415555390002,0.8506086062060689,0.4873553725861531,1,1,0,0,0,0,0,1,0,1
-0.24318766066838046,0.048536293394275766,-0.7441860465116279,360.0,1.0,-0.30201892274454295,0.06500942911023487,-0.666830831123846,1,1,0,0,0,0,0,0,1,1
3.691688089117395,-0.5173577103058005,4.775193798449612,360.0,1.0,2.7315801236683304,2.8573975655751758,0.6454420247454202,1,1,0,0,0,0,0,1,0,1
0.09854327335047129,-0.5173577103058005,-0.06201550387596899,360.0,1.0,-0.3923117037919988,-0.018103891650951484,0.6841639774799859,0,1,0,0,0,1,0,0,0,1
0.08243359040274208,0.5386875612144956,0.46511627906976744,360.0,0.0,0.3166207256202041,-0.2541402365849477,0.02878560620022301,1,0,1,0,0,1,1,0,1,0
0.03924592973436161,-0.1691152464903689,-0.24806201550387597,360.0,1.0,-0.20546822617894658,0.1538830790330876,-0.04873129017871764,1,1,0,0,0,0,0,1,0,1
-0.5180805484147386,-0.0882359395799325,-0.7751937984496124,180.0,1.0,-0.6346420359681144,-0.8422149848288475,-0.044522688181100306,1,1,0,1,0,0,0,0,1,1
-0.6860325621251071,0.20785722058983566,-1.1472868217054264,360.0,1.0,-0.5779631974968338,-0.18899365678038746,-0.9620822558697066,0,0,0,0,0,0,0,0,1,1
5.7770351328191945,-0.5173577103058005,0.0,360.0,1.0,4.544587648066751,4.5262472141265215,-2.0068056208031106,1,1,0,0,0,0,0,0,0,0
-0.22433590402742073,0.81162259222984,-0.6046511627906976,360.0,1.0,0.2367578037696491,0.5609463397908452,-1.0964843411806373,1,0,0,0,0,0,0,0,0,1
-0.4155955441302485,0.23005767765806942,-0.4496124031007752,300.0,1.0,-0.3276465767712136,0.041419509686267786,-0.13388768797069578,0,0,0,0,0,0,1,1,0,0
-0.037189374464438735,0.3532484492327783,-0.12403100775193798,360.0,1.0,0.08567384340311406,0.4218755357448997,-0.34588553483762285,1,1,0,0,0,0,0,0,0,1
0.10676949443016281,-0.5173577103058005,-0.20155038759689922,360.0,1.0,-0.38515980034269537,-0.011520658323332761,0.42029120068122205,0,0,0,0,0,0,0,1,0,1
1.952185089974293,-0.5173577103058005,0.9147286821705426,360.0,1.0,1.2192505401177085,1.465318018172467,-0.4991974021317429,1,0,0,0,0,0,0,0,0,1
-0.2527849185946872,0.5343345304168027,0.17054263565891473,360.0,1.0,0.022200700290546077,0.36344933996228357,0.13258134130782903,1,1,0,0,0,0,0,0,0,1
0.20137103684661525,-0.5173577103058005,-0.015503875968992248,360.0,0.0,-0.30291291067570586,-0.7404308817646722,0.5297280547855379,1,1,0,1,0,0,0,1,0,0
-0.2260497000856898,0.161715094134291,0.09302325581395349,360.0,1.0,-0.20964016985770692,-0.7118121035487742,0.4814325228120613,1,1,0,1,0,0,0,0,1,1
0.5499571550985433,-0.5173577103058005,0.23255813953488372,480.0,0.0,0.00014899798852715488,0.3431510372021258,0.2538936737719316,0,0,0,0,0,0,0,0,1,0
-0.489974293059126,0.9339427576450103,0.6821705426356589,360.0,1.0,0.08954779110482008,0.42544145379735987,0.6664639805993767,1,1,0,0,0,0,0,1,0,1
0.20685518423307625,0.026771139405811297,-0.27906976744186046,360.0,1.0,0.07434999627505029,-0.7541916680953197,-0.5275722832757375,1,1,0,0,1,0,0,0,1,1
1.0497000856898029,-0.5173577103058005,1.1162790697674418,360.0,1.0,0.43462713253371077,-0.19982856163209325,0.5551572629400455,1,1,1,0,0,0,0,1,0,1
0.29254498714652954,-0.5173577103058005,0.10852713178294573,360.0,1.0,-0.22364598077925948,-0.5027944453968798,0.5374560053134189,0,1,1,0,0,0,0,0,1,1
0.4070265638389032,0.5887474153879638,0.35658914728682173,480.0,1.0,0.6330924532518811,0.9257671866963827,-0.4593403388193064,0,0,0,0,0,0,0,0,0,0
-0.616452442159383,0.755903798019371,-0.23255813953488372,360.0,1.0,-0.1422930790434329,-0.46535230584604836,-0.13987000314484563,1,1,1,0,0,0,0,0,1,0
-0.689802913453299,0.7598215257372946,-0.5426356589147286,360.0,0.0,-0.20338225433956642,0.15580318875364307,-0.501718014376317,1,1,0,0,0,1,0,0,1,0
-0.3213367609254499,0.24442267929045597,-0.35658914728682173,360.0,1.0,-0.23586381583848617,0.12590433739070805,-0.15960966897043552,1,1,0,0,0,1,0,1,0,1
0.4070265638389032,-0.5173577103058005,0.06201550387596899,360.0,1.0,-0.12411532444312001,0.22876735813475055,0.2540754383906767,0,0,0,0,0,0,0,0,0,1
-0.7497857754927164,0.26749374251822833,-0.49612403100775193,360.0,1.0,-0.5925650003724949,-0.6725870049717126,0.43361929724475656,1,1,1,0,0,0,0,0,1,1
0.06426735218508997,0.570899989117423,0.18604651162790697,360.0,1.0,0.32287864113834464,0.6402194411109207,-0.28987488496358843,1,0,0,0,0,0,0,0,0,1
-0.6212510711225364,-0.5173577103058005,0.0,360.0,1.0,-1.0181032556060494,-0.5941368078175896,4.461083635472398,1,0,0,0,0,1,0,0,1,0
-0.017309340188517566,0.20785722058983566,0.10852713178294573,360.0,1.0,0.0034269537361245623,0.3461683524772844,0.08300226761140087,0,0,0,0,0,0,0,0,0,1
-0.48414738646101113,0.2936119273043857,-0.37209302325581395,360.0,0.0,-0.3437383595321463,0.026607234699125664,0.029846968096379364,0,0,0,0,0,0,0,0,1,0
5.62827763496144,-0.5173577103058005,5.457364341085271,360.0,1.0,4.415257394025181,4.407200411452083,-0.04538076687359512,1,0,0,0,0,0,0,0,0,0
1.321165381319623,-0.5173577103058005,0.8837209302325582,360.0,1.0,0.6706399463607241,-0.4417166695239728,1.9771865459818802e-05,1,1,0,1,0,1,0,0,0,1
-0.30694087403598974,-0.5173577103058005,-0.6821705426356589,360.0,1.0,-0.7448409446472473,-0.3426024344248243,0.5222396455278343,0,0,0,0,0,0,0,1,0,1
-0.3035132819194516,0.5295461965393405,-0.26356589147286824,360.0,1.0,-0.025180660061089176,0.3198354191668095,-0.3705193285748245,1,0,0,0,0,1,0,1,0,1
-0.4474721508140531,-0.5173577103058005,-1.1162790697674418,360.0,1.0,-0.8670192952395143,-0.4550660037716441,-0.20047667829577046,0,0,0,0,0,0,0,0,0,1
0.6627249357326478,-0.5173577103058005,0.24806201550387597,84.0,1.0,0.09818967443939507,-0.617360992056689,0.1042468625838917,1,1,0,1,0,0,1,0,0,1
-0.45912596401028277,0.2849058657089999,0.4806201550387597,360.0,1.0,-0.3279445727482679,0.04114520829761701,1.4221542134386753,1,1,0,0,0,0,0,0,0,0
-0.14173093401885176,0.19653934051583416,-0.26356589147286824,180.0,1.0,-0.11249348133800194,-0.45163723641350934,-0.23508099134267701,1,1,1,0,0,1,0,0,1,1
-0.03273350471293916,-0.5173577103058005,-0.12403100775193798,360.0,1.0,-0.5064441630037995,-0.8028801645808332,0.9124386637097518,1,1,0,1,0,0,0,1,0,1
-0.6013710368466153,0.4115790619218631,-0.6201550387596899,360.0,1.0,-0.3648960739030023,0.007131836104920282,-0.35097665816866447,1,1,0,0,0,0,0,0,1,1
-0.09305912596401028,-0.5173577103058005,-0.24806201550387597,360.0,1.0,-0.558891454965358,-0.6570889765129436,0.8391945521032992,0,0,1,0,0,0,0,1,0,1
2.120822622107969,-0.5173577103058005,0.4186046511627907,360.0,1.0,1.3658645608284288,0.22876735813475055,-0.965509384699503,1,1,1,0,0,0,1,0,0,0
-0.48414738646101113,0.42594406355424963,-0.20155038759689922,360.0,1.0,-0.25314758250763614,0.1099948568489628,0.11764347709625705,1,1,0,0,0,0,0,1,0,1
0.1814910025706941,-0.4350854282294047,-0.06201550387596899,360.0,1.0,-0.2638754376815913,-0.8320246871249786,0.3622746706085263,1,1,0,0,1,0,0,1,0,1
-0.0724935732647815,0.17477418652736967,0.0,360.0,1.0,-0.06719809282574685,-0.6681067489570833,0.0591725842215761,1,1,0,1,0,1,0,0,0,1
-0.22159383033419022,0.7820219828055284,0.06201550387596899,360.0,1.0,0.21887804514639053,0.5444882564717984,-0.29866219759224616,0,0,0,0,0,0,0,0,0,1
3.834618680377035,-0.5173577103058005,2.6666666666666665,360.0,1.0,2.8558444460999777,-0.1141093776787245,-0.4620110632402545,1,1,0,0,1,0,0,0,0,1
1.6635818337617823,1.6517575361845684,3.8449612403100777,360.0,0.0,2.453251881099605,0.7292302417280987,0.38250171468782784,1,1,1,0,0,0,1,0,0,0
0.37857754927163667,-0.5173577103058005,0.031007751937984496,360.0,0.0,-0.14884899053862774,0.20600034287673583,0.2584262791952777,1,0,0,0,0,0,0,0,0,1
