Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,totalIncome,incomePerDependent,loanToIncomeRatio,Loan_Status
Female,No,3,Graduate,No,255.0,360.0,1.0,Rural,3083.0,770.75,0.08271164450210834,1
Male,No,0,Not Graduate,No,115.0,360.0,0.0,Rural,6045.0,6045.0,0.01902398676592225,0
Male,Yes,3,Graduate,No,94.0,360.0,1.0,Urban,5250.0,1312.5,0.017904761904761906,0
Male,Yes,0,Graduate,No,304.0,360.0,1.0,Rural,16783.0,16783.0,0.018113567300244295,0
Male,Yes,3,Not Graduate,No,128.0,360.0,1.0,Semiurban,4931.0,1232.75,0.02595822348408031,0
Male,Yes,1,Graduate,No,330.0,360.0,1.0,Urban,10333.0,5166.5,0.03193651408109939,1
Male,No,0,Graduate,No,134.0,360.0,1.0,Semiurban,4269.0,4269.0,0.03138908409463575,1
Female,No,1,Graduate,No,155.0,36.0,1.0,Semiurban,3481.0,1740.5,0.04452743464521689,0
Female,No,0,Graduate,No,120.0,360.0,1.0,Rural,7200.0,7200.0,0.016666666666666666,1
Male,No,0,Graduate,Yes,128.0,360.0,1.0,Semiurban,5166.0,5166.0,0.024777390631049168,1
Male,No,0,Graduate,No,151.0,360.0,1.0,Rural,7542.0,7542.0,0.02002121453195439,1
Male,Yes,2,Graduate,No,150.0,360.0,1.0,Semiurban,6095.0,2031.6666666666667,0.02461033634126333,1
Male,Yes,3,Graduate,No,160.0,360.0,0.0,Urban,6144.0,1536.0,0.026041666666666668,1
Female,No,0,Graduate,No,135.0,360.0,1.0,Rural,3418.0,3418.0,0.03949678174370977,0
Female,No,1,Graduate,No,90.0,360.0,1.0,Urban,4436.0,2218.0,0.02028854824165915,1
Female,No,0,Graduate,No,30.0,360.0,1.0,Urban,3237.0,3237.0,0.009267840593141797,1
Male,Yes,0,Graduate,No,136.0,360.0,1.0,Urban,11146.0,11146.0,0.012201686703750225,1
Male,No,0,Graduate,No,126.0,360.0,1.0,Rural,4690.0,4690.0,0.026865671641791045,1
Male,Yes,0,Graduate,No,150.0,360.0,1.0,Semiurban,4843.0,4843.0,0.03097253768325418,1
Male,Yes,2,Graduate,No,90.0,360.0,1.0,Semiurban,3900.0,1300.0,0.023076923076923078,1
Male,Yes,1,Graduate,No,115.0,360.0,1.0,Semiurban,4592.0,2296.0,0.02504355400696864,1
Male,Yes,0,Graduate,No,207.0,360.0,1.0,Semiurban,7267.0,7267.0,0.02848493188385854,1
Male,Yes,0,Graduate,No,80.0,360.0,1.0,Urban,4403.0,4403.0,0.018169429934135818,1
Male,Yes,0,Graduate,No,436.0,360.0,1.0,Semiurban,14583.0,14583.0,0.02989782623602825,1
Female,Yes,0,Not Graduate,No,124.0,360.0,1.0,Rural,4100.0,4100.0,0.03024390243902439,1
Male,No,1,Not Graduate,Yes,158.0,360.0,0.0,Urban,6479.0,3239.5,0.02438647939496836,0
Male,Yes,0,Graduate,No,112.0,360.0,1.0,Semiurban,4727.0,4727.0,0.0236936746350751,1
Male,Yes,2,Graduate,No,78.0,180.0,1.0,Urban,3286.7999878,1095.5999959333333,0.023731288879615956,1
Female,No,0,Graduate,No,54.0,360.0,1.0,Urban,3477.0,3477.0,0.015530629853321829,1
Male,Yes,0,Graduate,No,128.0,360.0,1.0,Rural,20667.0,20667.0,0.006193448492766246,0
Male,No,0,Graduate,No,89.0,360.0,1.0,Rural,6211.0,6211.0,0.014329415553051039,1
Female,No,0,Graduate,Yes,99.0,300.0,1.0,Semiurban,4317.0,4317.0,0.022932592077831826,0
Male,Yes,0,Graduate,No,120.0,360.0,1.0,Rural,5704.0,5704.0,0.021037868162692847,1
Female,No,0,Graduate,No,115.0,360.0,1.0,Semiurban,4124.0,4124.0,0.027885548011639186,1
Male,No,0,Graduate,No,187.0,360.0,1.0,Rural,9508.0,9508.0,0.019667648296171646,1
Male,Yes,0,Graduate,No,139.0,360.0,1.0,Rural,5491.0,5491.0,0.025314150427973046,1
Male,Yes,2,Graduate,No,127.0,360.0,0.0,Semiurban,4400.0,1466.6666666666667,0.028863636363636362,0
Male,Yes,2,Graduate,No,134.0,360.0,1.0,Urban,4713.0,1571.0,0.028431996605134735,1
Female,No,0,Graduate,No,143.0,480.0,0.0,Urban,5417.0,5417.0,0.026398375484585564,0
Male,Yes,0,Graduate,No,172.0,360.0,1.0,Semiurban,5717.0,5717.0,0.03008570928808816,1
Male,Yes,3,Graduate,No,110.0,360.0,1.0,Urban,5666.0,1416.5,0.01941404871161313,1
Male,Yes,1,Graduate,No,200.0,360.0,1.0,Semiurban,6875.0,3437.5,0.02909090909090909,1
Female,Yes,1,Graduate,No,135.0,360.0,1.0,Urban,4666.0,2333.0,0.028932704672096014,1
Female,No,0,Graduate,No,151.0,480.0,1.0,Rural,7541.0,7541.0,0.020023869513327144,0
Male,Yes,1,Graduate,No,113.0,360.0,1.0,Urban,4939.0,2469.5,0.02287912532901397,0
Male,Yes,0,Not Graduate,No,93.0,360.0,0.0,Urban,4734.0,4734.0,0.01964512040557668,0
Male,Yes,0,Not Graduate,No,105.0,360.0,1.0,Semiurban,4625.0,4625.0,0.022702702702702703,1
Female,No,0,Graduate,No,132.0,360.0,1.0,Rural,5000.0,5000.0,0.0264,1
Male,Yes,1,Graduate,No,96.0,360.0,1.0,Urban,3428.0,1714.0,0.028004667444574097,1
Male,No,0,Graduate,No,140.0,360.0,1.0,Rural,6500.0,6500.0,0.021538461538461538,1
Male,No,0,Not Graduate,No,128.0,360.0,1.0,Urban,2000.0,2000.0,0.064,0
Female,No,0,Graduate,No,135.0,360.0,1.0,Rural,5428.0,5428.0,0.024871039056742816,1
Female,No,0,Graduate,No,104.0,360.0,0.0,Urban,4263.0,4263.0,0.02439596528266479,0
Male,No,0,Graduate,No,480.0,360.0,1.0,Rural,20233.0,20233.0,0.02372361982899224,0
Male,Yes,2,Not Graduate,No,185.0,360.0,1.0,Rural,7667.0,2555.6666666666665,0.024129385678883526,1
Female,No,0,Graduate,No,84.0,360.0,1.0,Semiurban,2917.0,2917.0,0.028796708947548853,1
Male,No,0,Not Graduate,No,111.0,360.0,1.0,Semiurban,5332.0,5332.0,0.020817704426106528,1
Female,No,0,Graduate,No,56.0,360.0,1.0,Rural,2507.0,2507.0,0.022337455125648185,1
Male,Yes,2,Graduate,Yes,144.0,84.0,1.0,Rural,5746.0,1915.3333333333333,0.025060911938739994,1
Male,Yes,0,Graduate,No,159.0,360.0,1.0,Rural,4316.0,4316.0,0.036839666357738644,0
Male,Yes,1,Not Graduate,No,111.0,180.0,1.0,Urban,5039.0,2519.5,0.022028180194483032,1
Male,Yes,2,Graduate,No,120.0,360.0,1.0,Semiurban,3717.0,1239.0,0.03228410008071025,1
Male,Yes,0,Graduate,No,88.0,360.0,1.0,Urban,4192.0,4192.0,0.02099236641221374,1
Female,No,1,Graduate,No,112.0,360.0,1.0,Semiurban,3541.0,1770.5,0.031629483196837054,1
Male,Yes,1,Graduate,Yes,155.0,360.0,1.0,Rural,10000.0,5000.0,0.0155,0
Male,Yes,0,Graduate,No,115.0,360.0,1.0,Semiurban,4567.0,4567.0,0.025180643748631486,1
Male,Yes,3,Graduate,No,124.0,360.0,1.0,Semiurban,4531.0,1132.75,0.027367027146325315,1
Male,Yes,2,Not Graduate,No,128.0,360.0,1.0,Rural,5191.0,1730.3333333333333,0.024658062030437296,1
Female,No,0,Graduate,No,132.0,360.0,1.0,Rural,6151.0,6151.0,0.021459925215412127,1
Male,Yes,3,Graduate,No,300.0,360.0,1.0,Rural,15000.0,3750.0,0.02,1
Male,Yes,1,Graduate,Yes,376.0,360.0,0.0,Rural,13649.0,6824.5,0.027547805700051286,0
Male,No,0,Graduate,No,130.0,360.0,0.0,Rural,4917.0,4917.0,0.026438885499288182,1
Male,Yes,0,Graduate,Yes,184.0,360.0,1.0,Semiurban,7978.0,7978.0,0.023063424417147156,1
Female,Yes,0,Graduate,No,110.0,360.0,1.0,Urban,6784.0,6784.0,0.016214622641509434,0
Female,No,0,Graduate,No,67.0,360.0,1.0,Urban,2500.0,2500.0,0.0268,1
Male,No,1,Graduate,No,117.0,360.0,1.0,Urban,6177.0,3088.5,0.01894123360854784,1
Male,No,0,Graduate,No,98.0,360.0,1.0,Semiurban,2935.0,2935.0,0.03339011925042589,1
Male,No,0,Graduate,No,71.0,360.0,1.0,Urban,2833.0,2833.0,0.025061771973173313,1
Male,Yes,0,Graduate,No,490.0,180.0,1.0,Urban,63337.0,63337.0,0.007736394208756335,1
Male,Yes,1,Graduate,Yes,182.0,180.0,1.0,Urban,11666.0,5833.0,0.015600891479513115,1
Male,Yes,0,Graduate,Yes,70.0,360.0,1.0,Semiurban,9993.0,9993.0,0.007004903432402682,1
Male,Yes,1,Graduate,No,160.0,360.0,1.0,Rural,5938.0,2969.0,0.02694509936005389,1
Male,Yes,2,Graduate,Yes,176.0,360.0,1.0,Rural,7100.0,2366.6666666666665,0.024788732394366197,1
Female,No,3,Not Graduate,No,128.0,360.0,0.0,Urban,1830.0,457.5,0.06994535519125683,0
Female,No,0,Graduate,No,71.0,360.0,1.0,Semiurban,4160.0,4160.0,0.01706730769230769,1
Male,Yes,3,Not Graduate,No,173.0,360.0,1.0,Rural,4234.0,1058.5,0.040859707132735006,0
Female,No,0,Graduate,No,46.0,360.0,1.0,Rural,2378.0,2378.0,0.01934398654331371,0
Male,Yes,1,Not Graduate,No,158.0,360.0,1.0,Urban,5783.0,2891.5,0.027321459450112398,1
Male,Yes,3,Not Graduate,No,74.0,360.0,1.0,Semiurban,3173.0,793.25,0.023321777497636306,1
Male,Yes,2,Graduate,No,125.0,360.0,1.0,Rural,4913.0,1637.6666666666667,0.0254427030327702,1
Male,Yes,0,Graduate,No,160.0,360.0,1.0,Semiurban,4957.0,4957.0,0.03227758725035303,1
Male,Yes,0,Not Graduate,No,152.0,360.0,0.0,Rural,6753.0,6753.0,0.02250851473419221,0
Male,Yes,2,Not Graduate,No,126.0,360.0,1.0,Urban,5251.0,1750.3333333333333,0.023995429442011044,1
Male,Yes,0,Graduate,No,259.0,360.0,1.0,Semiurban,10916.0,10916.0,0.02372663979479663,1
Male,Yes,0,Graduate,No,187.0,360.0,1.0,Rural,8875.0,8875.0,0.021070422535211266,1
Male,Yes,0,Graduate,No,228.0,360.0,1.0,Semiurban,9083.0,9083.0,0.025101838599581636,1
Male,No,0,Graduate,No,308.0,360.0,1.0,Rural,12917.0,12917.0,0.023844545947201364,0
Male,Yes,3,Graduate,No,95.0,360.0,1.0,Rural,4749.0,1187.25,0.02000421141292904,1
Female,Yes,0,Graduate,Yes,105.0,360.0,0.0,Rural,5500.0,5500.0,0.019090909090909092,0
Female,Yes,0,Graduate,No,130.0,360.0,1.0,Semiurban,2928.0,2928.0,0.04439890710382514,1
Female,No,0,Graduate,No,116.0,180.0,1.0,Urban,3813.0,3813.0,0.03042223970626803,1
Male,Yes,2,Graduate,No,165.0,360.0,1.0,Rural,11500.0,3833.3333333333335,0.014347826086956521,1
Male,Yes,1,Graduate,No,67.0,360.0,1.0,Urban,3875.0,1937.5,0.01729032258064516,0
Male,Yes,0,Not Graduate,No,100.0,480.0,0.0,Urban,4666.0,4666.0,0.021431633090441493,0
Male,Yes,3,Graduate,No,200.0,360.0,1.0,Semiurban,8334.0,2083.5,0.023998080153587713,1
Female,No,1,Graduate,No,81.0,360.0,1.0,Semiurban,4723.0,2361.5,0.017150116451408005,0
Male,Yes,2,Graduate,No,236.0,360.0,1.0,Semiurban,8667.0,2889.0,0.027229721933771777,1
Male,Yes,0,Graduate,No,130.0,360.0,1.0,Urban,7083.0,7083.0,0.01835380488493576,1
Male,Yes,0,Graduate,No,95.0,300.0,1.0,Urban,6046.0,6046.0,0.0157128680119087,1
Male,No,0,Graduate,Yes,141.0,360.0,1.0,Rural,6822.0,6822.0,0.020668425681618294,1
Male,No,0,Not Graduate,No,133.0,360.0,1.0,Rural,6216.0,6216.0,0.021396396396396396,0
Male,No,0,Graduate,No,96.0,480.0,1.0,Semiurban,2500.0,2500.0,0.0384,0
Male,No,0,Graduate,No,124.0,360.0,0.0,Rural,5124.0,5124.0,0.02419984387197502,0
Male,Yes,1,Graduate,No,175.0,360.0,1.0,Semiurban,6325.0,3162.5,0.02766798418972332,1
Male,Yes,0,Graduate,No,570.0,360.0,1.0,Rural,24996.0,24996.0,0.022803648583773404,0
Female,No,0,Graduate,Yes,55.0,360.0,1.0,Semiurban,15759.0,15759.0,0.0034900691668253063,1
Male,Yes,2,Graduate,No,155.0,360.0,1.0,Semiurban,5185.0,1728.3333333333333,0.029893924783027964,1
Male,Yes,2,Graduate,Yes,380.0,300.0,1.0,Rural,17196.0,5732.0,0.02209816236334031,1
Male,No,1,Graduate,No,111.0,180.0,0.0,Urban,5049.0,2524.5,0.021984551396316103,0
Female,No,0,Graduate,No,110.0,360.0,1.0,Urban,4223.0,4223.0,0.02604783329386692,1
Male,Yes,0,Graduate,No,120.0,180.0,1.0,Urban,5740.0,5740.0,0.020905923344947737,1
Male,Yes,3,Graduate,No,130.0,360.0,1.0,Rural,13746.0,3436.5,0.009457296668121635,1
Male,Yes,0,Graduate,No,130.0,360.0,1.0,Semiurban,4310.0,4310.0,0.030162412993039442,1
Male,No,0,Graduate,No,71.0,480.0,1.0,Urban,3069.0,3069.0,0.023134571521668295,0
Male,Yes,2,Graduate,No,130.0,360.0,1.0,Urban,5391.0,1797.0,0.024114264514932295,1
Male,Yes,0,Graduate,No,128.0,360.0,1.0,Semiurban,5833.0,5833.0,0.021944111092062405,1
Male,No,0,Graduate,No,296.0,360.0,1.0,Semiurban,10173.0,10173.0,0.029096628329892852,1
Female,No,0,Graduate,No,156.0,360.0,1.0,Urban,6000.0,6000.0,0.026,1
Male,No,0,Graduate,Yes,128.0,360.0,1.0,Urban,7167.0,7167.0,0.017859634435607646,1
Male,Yes,2,Graduate,No,100.0,360.0,1.0,Urban,4566.0,1522.0,0.021901007446342532,0
Male,No,1,Graduate,No,113.0,180.0,1.0,Urban,3667.0,1833.5,0.030815380419961822,1
Male,No,0,Not Graduate,No,132.0,360.0,1.0,Semiurban,3946.0,3946.0,0.03345159655347187,1
Male,Yes,0,Not Graduate,No,128.0,360.0,0.0,Urban,6146.0,6146.0,0.02082655385616661,0
Male,Yes,0,Graduate,No,136.0,360.0,1.0,Urban,4750.0,4750.0,0.02863157894736842,1
Male,Yes,0,Graduate,No,125.0,360.0,1.0,Rural,5488.0,5488.0,0.022776967930029153,1
Male,No,3,Graduate,No,185.0,360.0,1.0,Rural,9167.0,2291.75,0.020181084324206393,1
Male,Yes,3,Graduate,No,275.0,360.0,1.0,Rural,9504.0,2376.0,0.028935185185185185,1
Male,Yes,0,Graduate,No,120.0,360.0,1.0,Urban,4698.0,4698.0,0.02554278416347382,1
Male,Yes,2,Not Graduate,No,113.0,180.0,1.0,Semiurban,3618.0,1206.0,0.03123272526257601,1
Male,Yes,2,Graduate,No,113.0,360.0,1.0,Urban,4500.0,1500.0,0.025111111111111112,1
Male,Yes,2,Graduate,No,135.0,360.0,1.0,Semiurban,3760.0,1253.3333333333333,0.03590425531914894,1
Female,No,0,Graduate,No,71.0,360.0,0.0,Urban,3180.0,3180.0,0.02232704402515723,0
Male,Yes,0,Graduate,No,95.0,360.0,1.0,Urban,4492.0,4492.0,0.021148708815672306,1
Male,No,0,Not Graduate,No,109.0,360.0,1.0,Rural,5568.0,5568.0,0.019576149425287355,1
Female,No,0,Graduate,No,103.0,360.0,0.0,Semiurban,3300.0,3300.0,0.031212121212121212,0
Male,Yes,2,Not Graduate,No,45.0,180.0,0.0,Urban,2889.0,963.0,0.01557632398753894,0
Male,No,0,Not Graduate,No,65.0,300.0,1.0,Rural,2755.0,2755.0,0.023593466424682397,0
Male,No,0,Graduate,No,103.0,360.0,1.0,Semiurban,22500.0,22500.0,0.004577777777777778,1
Female,No,0,Not Graduate,No,53.0,360.0,1.0,Semiurban,1963.0,1963.0,0.026999490575649515,1
Female,No,0,Graduate,Yes,194.0,360.0,1.0,Rural,7441.0,7441.0,0.026071764547775836,0
Female,No,0,Graduate,No,115.0,360.0,1.0,Semiurban,4547.0,4547.0,0.025291400923685946,1
Male,Yes,0,Not Graduate,No,115.0,360.0,1.0,Urban,4567.0,4567.0,0.025180643748631486,1
Female,No,0,Not Graduate,No,66.0,360.0,1.0,Rural,2213.0,2213.0,0.0298237686398554,1
Male,Yes,1,Graduate,No,152.0,300.0,0.0,Semiurban,8300.0,4150.0,0.018313253012048194,0
Male,Yes,3,Graduate,No,360.0,360.0,0.0,Rural,81000.0,20250.0,0.0044444444444444444,0
Female,No,1,Not Graduate,Yes,62.0,360.0,1.0,Semiurban,3867.0,1933.5,0.016033100594776313,0
Male,Yes,0,Graduate,No,160.0,360.0,1.0,Urban,6256.0,6256.0,0.02557544757033248,1
Male,Yes,0,Not Graduate,No,218.0,360.0,0.0,Rural,6096.0,6096.0,0.035761154855643046,0
Male,Yes,0,Not Graduate,No,110.0,360.0,1.0,Rural,4286.0,4286.0,0.025664955669622024,1
Female,Yes,0,Not Graduate,No,178.0,360.0,0.0,Semiurban,5386.0,5386.0,0.03304864463423691,0
Female,No,0,Graduate,No,60.0,360.0,1.0,Urban,2995.0,2995.0,0.02003338898163606,1
Female,No,1,Graduate,No,160.0,360.0,1.0,Urban,2600.0,1300.0,0.06153846153846154,0
Male,Yes,2,Graduate,Yes,239.0,360.0,1.0,Urban,21600.0,7200.0,0.011064814814814816,0
Male,Yes,0,Graduate,No,112.0,360.0,1.0,Rural,3798.0,3798.0,0.02948920484465508,1
Male,Yes,0,Graduate,No,138.0,360.0,1.0,Semiurban,4663.0,4663.0,0.029594681535492173,1
Male,Yes,0,Graduate,No,138.0,360.0,1.0,Rural,5829.0,5829.0,0.023674729799279464,1
Female,No,0,Not Graduate,No,80.0,360.0,0.0,Urban,2720.0,2720.0,0.029411764705882353,0
Male,Yes,0,Graduate,No,100.0,360.0,1.0,Urban,3539.0,3539.0,0.028256569652444195,1
Male,Yes,1,Graduate,No,110.0,360.0,0.0,Urban,8917.0,4458.5,0.01233598743972188,0
Male,Yes,0,Graduate,No,96.0,360.0,1.0,Semiurban,14880.0,14880.0,0.0064516129032258064,1
Male,Yes,0,Graduate,No,121.0,360.0,1.0,Rural,6966.0,6966.0,0.01737008326155613,1
Female,No,1,Not Graduate,No,81.0,360.0,1.0,Rural,4606.0,2303.0,0.017585757707338254,0
Male,Yes,2,Graduate,No,133.0,360.0,1.0,Semiurban,5935.0,1978.3333333333333,0.02240943555181129,1
Male,Yes,0,Graduate,No,87.0,360.0,1.0,Rural,2936.12000084,2936.12000084,0.029630941506174818,1
Male,No,0,Not Graduate,No,60.0,180.0,1.0,Urban,2717.0,2717.0,0.02208317997791682,1
Female,No,1,Graduate,Yes,150.0,360.0,1.0,Semiurban,8624.0,4312.0,0.017393320964749538,1
Male,No,0,Graduate,No,105.0,360.0,0.0,Rural,6500.0,6500.0,0.016153846153846154,0
Male,No,0,Graduate,No,405.0,360.0,1.0,Semiurban,12876.0,12876.0,0.03145386766076421,1
Male,Yes,0,Graduate,No,143.0,360.0,1.0,Semiurban,4765.0,4765.0,0.030010493179433367,1
Male,No,0,Graduate,No,100.0,360.0,1.0,Urban,3750.0,3750.0,0.02666666666666667,1
Female,Yes,0,Graduate,No,128.0,240.0,1.0,Semiurban,10047.0,10047.0,0.012740121429282374,1
Male,No,0,Graduate,No,50.0,360.0,1.0,Semiurban,3777.0,3777.0,0.013238019592268996,1
Male,Yes,0,Graduate,No,128.0,360.0,1.0,Urban,3338.0,3338.0,0.03834631515877771,1
Male,No,0,Graduate,Yes,187.0,360.0,0.0,Urban,10416.0,10416.0,0.0179531490015361,0
Female,Yes,0,Not Graduate,Yes,138.0,360.0,1.0,Rural,7142.0,7142.0,0.019322318678241388,1
Male,No,0,Graduate,No,187.0,360.0,1.0,Semiurban,8724.0,8724.0,0.021435121503897293,1
Male,Yes,0,Graduate,No,180.0,360.0,1.0,Rural,9734.0,9734.0,0.018491884117526197,1
Male,No,3,Not Graduate,No,148.0,360.0,1.0,Semiurban,6700.0,1675.0,0.02208955223880597,1
Male,No,1,Graduate,No,152.0,360.0,1.0,Semiurban,37719.0,18859.5,0.004029799305389856,1
Male,Yes,0,Graduate,No,175.0,300.0,1.0,Rural,15666.0,15666.0,0.011170688114387846,1
Male,Yes,1,Graduate,Yes,130.0,360.0,1.0,Rural,4676.0,2338.0,0.027801539777587682,1
Male,Yes,2,Not Graduate,No,110.0,360.0,1.0,Rural,4652.0,1550.6666666666667,0.023645743766122097,1
Male,Yes,0,Graduate,No,55.0,360.0,1.0,Rural,4915.0,4915.0,0.011190233977619531,0
Male,Yes,2,Graduate,No,150.0,360.0,0.0,Rural,5050.0,1683.3333333333333,0.0297029702970297,0
Male,No,1,Not Graduate,Yes,190.0,360.0,1.0,Semiurban,4311.0,2155.5,0.04407330085826954,0
Male,Yes,2,Not Graduate,No,125.0,360.0,0.0,Rural,3564.0,1188.0,0.035072951739618406,0
Male,Yes,2,Not Graduate,No,60.0,300.0,1.0,Urban,3414.0,1138.0,0.01757469244288225,1
Male,Yes,0,Graduate,No,149.0,360.0,0.0,Rural,5681.0,5681.0,0.02622777679985918,0
Male,Yes,0,Graduate,No,90.0,180.0,0.0,Rural,4949.0,4949.0,0.018185492018589614,1
Male,No,0,Graduate,Yes,84.0,360.0,1.0,Semiurban,7085.0,7085.0,0.011856033874382499,1
Male,Yes,2,Graduate,No,96.0,360.0,1.0,Semiurban,3859.0,1286.3333333333333,0.024876911116869654,1
Male,Yes,0,Graduate,No,118.0,360.0,1.0,Urban,4301.0,4301.0,0.027435480120902116,1
Male,Yes,0,Graduate,No,173.0,360.0,1.0,Urban,6277.0,6277.0,0.027560936753226063,0
Male,No,2,Graduate,No,136.0,360.0,1.0,Rural,4354.0,1451.3333333333333,0.03123564538355535,1
Male,Yes,0,Graduate,No,160.0,360.0,1.0,Semiurban,8334.0,8334.0,0.01919846412287017,0
Male,Yes,0,Graduate,Yes,160.0,360.0,1.0,Semiurban,6166.0,6166.0,0.025948751216347713,1
Male,Yes,3,Graduate,No,128.0,180.0,1.0,Urban,7740.0,1935.0,0.016537467700258397,1
Male,Yes,0,Graduate,No,153.0,360.0,1.0,Rural,5203.0,5203.0,0.02940611185854315,1
Female,No,1,Not Graduate,No,132.0,360.0,1.0,Semiurban,5191.0,2595.5,0.025428626468888462,1
Male,No,0,Graduate,No,98.0,360.0,0.0,Semiurban,4166.0,4166.0,0.023523763802208355,0
Male,No,0,Graduate,No,140.0,360.0,1.0,Rural,6000.0,6000.0,0.023333333333333334,1
Male,Yes,3,Not Graduate,No,70.0,180.0,0.0,Urban,4611.0,1152.75,0.015181088700932552,0
Male,Yes,0,Graduate,No,110.0,360.0,1.0,Semiurban,16692.0,16692.0,0.006589983225497244,1
Female,Yes,2,Not Graduate,No,98.0,360.0,1.0,Semiurban,3127.0,1042.3333333333333,0.03133994243684042,1
Male,Yes,0,Graduate,No,110.0,360.0,1.0,Urban,6784.0,6784.0,0.016214622641509434,0
Male,Yes,1,Graduate,Yes,162.0,360.0,1.0,Semiurban,5529.0,2764.5,0.02930005425935974,1
Male,Yes,1,Not Graduate,No,113.0,180.0,0.0,Rural,4153.0,2076.5,0.027209246327955693,0
Male,Yes,3,Graduate,No,100.0,360.0,1.0,Semiurban,4691.0,1172.75,0.021317416329140908,1
Female,No,0,Graduate,Yes,93.0,360.0,1.0,Urban,2500.0,2500.0,0.0372,1
Male,No,2,Graduate,No,162.0,360.0,1.0,Rural,10180.0,3393.3333333333335,0.015913555992141455,1
Male,Yes,2,Graduate,Yes,150.0,360.0,1.0,Rural,17539.0,5846.333333333333,0.008552369006214722,1
Male,Yes,2,Graduate,No,230.0,300.0,1.0,Semiurban,8450.0,2816.6666666666665,0.027218934911242602,1
Male,Yes,2,Graduate,No,132.0,360.0,0.0,Semiurban,4745.0,1581.6666666666667,0.027818756585879872,0
Male,Yes,1,Graduate,Yes,86.0,360.0,1.0,Semiurban,18917.0,9458.5,0.004546175397790347,1
Male,Yes,2,Graduate,No,128.0,360.0,1.0,Urban,4550.0,1516.6666666666667,0.028131868131868132,0
Female,No,0,Not Graduate,No,154.0,360.0,1.0,Rural,4350.0,4350.0,0.035402298850574714,1
Male,Yes,3,Not Graduate,No,113.0,360.0,1.0,Rural,3095.0,773.75,0.03651050080775444,1
Male,Yes,0,Graduate,No,128.0,360.0,1.0,Semiurban,5233.0,5233.0,0.024460156697878845,1
Male,Yes,0,Graduate,No,234.0,360.0,1.0,Semiurban,10833.0,10833.0,0.02160066463583495,1
Male,Yes,2,Graduate,No,246.0,360.0,1.0,Semiurban,8333.0,2777.6666666666665,0.029521180847233888,1
Male,Yes,1,Not Graduate,No,131.0,360.0,1.0,Rural,4394.0,2197.0,0.029813381884387802,1
Male,No,2,Graduate,No,80.0,360.0,0.0,Rural,3547.0,1182.3333333333333,0.02255427121511136,0
Male,Yes,1,Graduate,No,500.0,360.0,1.0,Urban,18333.0,9166.5,0.02727322314951181,0
Male,Yes,2,Graduate,Yes,160.0,360.0,1.0,Semiurban,6666.0,2222.0,0.024002400240024,1
Male,No,0,Graduate,No,75.0,360.0,1.0,Urban,2435.0,2435.0,0.030800821355236138,0
Male,No,0,Not Graduate,No,96.0,360.0,1.0,Semiurban,5484.0,5484.0,0.0175054704595186,1
Male,Yes,1,Not Graduate,No,186.0,360.0,1.0,Urban,6464.0,3232.0,0.028774752475247526,1
Male,No,0,Not Graduate,No,110.0,360.0,1.0,Rural,3691.0,3691.0,0.029802221620157138,1
Female,No,0,Not Graduate,Yes,225.0,360.0,1.0,Semiurban,17263.0,17263.0,0.013033655795632277,1
Male,Yes,0,Graduate,No,119.0,360.0,0.0,Rural,5754.0,5754.0,0.02068126520681265,0
Female,Yes,1,Graduate,No,105.0,84.0,1.0,Semiurban,4239.0,2119.5,0.024769992922859165,1
Male,Yes,0,Not Graduate,No,107.0,360.0,1.0,Rural,4300.0,4300.0,0.02488372093023256,1
Male,Yes,0,Graduate,No,111.0,12.0,1.0,Urban,7482.0,7482.0,0.01483560545308741,1
Male,Yes,1,Graduate,Yes,95.0,360.0,1.0,Semiurban,2895.0,1447.5,0.03281519861830743,1
Male,No,0,Graduate,No,209.0,360.0,0.0,Rural,10699.0,10699.0,0.019534535937938125,0
Female,No,0,Graduate,No,113.0,480.0,1.0,Rural,4328.0,4328.0,0.0261090573012939,1
Female,No,0,Graduate,No,100.0,360.0,1.0,Semiurban,3159.0,3159.0,0.03165558721114277,1
Male,Yes,2,Graduate,No,208.0,360.0,1.0,Semiurban,10489.0,3496.3333333333335,0.01983029840785585,1
Male,Yes,1,Not Graduate,No,138.0,360.0,1.0,Rural,9352.0,4676.0,0.014756201881950384,0
Male,Yes,0,Not Graduate,No,124.0,300.0,1.0,Semiurban,5297.0,5297.0,0.0234094770624882,1
Male,Yes,2,Graduate,No,243.0,360.0,1.0,Rural,7926.0,2642.0,0.030658591975775928,1
Male,Yes,0,Graduate,No,480.0,360.0,1.0,Urban,27500.0,27500.0,0.017454545454545455,1
Male,No,0,Graduate,No,96.0,360.0,1.0,Urban,3583.0,3583.0,0.026793190064192018,0
Male,Yes,0,Graduate,Yes,188.0,360.0,1.0,Urban,5492.0,5492.0,0.03423160961398398,1
Female,No,1,Graduate,No,40.0,360.0,1.0,Urban,13262.0,6631.0,0.003016136329362087,1
Male,No,0,Not Graduate,No,100.0,360.0,1.0,Rural,4885.0,4885.0,0.02047082906857728,0
Male,Yes,1,Graduate,No,250.0,360.0,1.0,Semiurban,8069.0,4034.5,0.030982773577890692,1
Male,Yes,2,Graduate,No,148.0,360.0,1.0,Urban,5318.0,1772.6666666666667,0.027830011282437006,1
